Order_ID,Order_Date,Customer,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Profit,,,
ORD0510,11/5/2025,Customer_065,Desk,Furniture,North,2,11290.36,0.15,19193.61,4192.63,,,
ORD0511,4/27/2025,Customer_032,Laptop,Electronics,South,3,54716.81,0,164150.42,34121.02,,,
ORD0512,3/27/2025,Customer_080,Mouse,Accessories,North,4,1260.63,0.1,4538.28,1030.14,,,
ORD0513,12/5/2025,Customer_019,Headphones,Electronics,South,4,3704.09,0.05,14075.54,3233.73,,,
ORD0514,2/26/2025,Customer_018,Mouse,Accessories,East,5,1083.21,0.05,5145.24,1224.84,,,
ORD0515,4/26/2025,Customer_057,Smartphone,Electronics,North,4,29361.26,0,117445.03,17665.43,,,
ORD0516,8/9/2025,Customer_093,Smartphone,Electronics,East,2,30739.62,0.1,55331.31,15143.64,,,
ORD0517,3/3/2025,Customer_004,Headphones,Electronics,East,3,3410.77,0.05,9720.7,2977.04,,,
ORD0518,8/23/2025,Customer_002,Office Chair,Furniture,South,3,8854.9,0.1,23908.23,7610.64,,,
ORD0519,7/26/2025,Customer_048,Laptop,Electronics,North,1,58349.44,0,58349.44,9653.22,,,
ORD0520,10/22/2025,Customer_096,Office Chair,Furniture,South,1,8979.33,0.1,8081.4,1371.01,,,
ORD0521,2/28/2025,Customer_071,Office Chair,Furniture,West,1,8002.31,0,8002.31,1419.23,,,
ORD0522,10/4/2025,Customer_064,Mouse,Accessories,South,4,1118.08,0.05,4248.72,1140.16,,,
ORD0523,6/19/2025,Customer_061,Office Chair,Furniture,North,2,8725.07,0.1,15705.12,4534.14,,,
ORD0524,8/10/2025,Customer_076,Bookshelf,Furniture,South,3,6629.7,0,19889.11,2937.57,,,
ORD0525,5/26/2025,Customer_062,Laptop,Electronics,West,2,53710.79,0.1,96679.42,15046.59,,,
ORD0526,5/9/2025,Customer_094,Laptop,Electronics,North,1,59829.75,0.05,56838.27,10954.16,,,
ORD0527,3/15/2025,Customer_053,Desk,Furniture,East,2,12371.3,0.05,23505.47,3649.14,,,
ORD0528,9/14/2025,Customer_037,Office Chair,Furniture,East,4,8921.33,0.1,32116.77,9309.96,,,
ORD0529,4/30/2025,Customer_046,Bookshelf,Furniture,South,5,6166.42,0.15,26207.27,5465.07,,,
ORD0530,4/14/2025,Customer_077,Bookshelf,Furniture,South,1,7004.55,0.15,5953.87,1517.89,,,
ORD0531,2/7/2025,Customer_048,Smartphone,Electronics,East,2,29751.2,0.1,53552.15,9566.15,,,
ORD0532,12/31/2025,Customer_091,Office Chair,Furniture,East,4,8921.91,0.05,33903.27,5379.33,,,
ORD0533,10/31/2025,Customer_035,Laptop,Electronics,South,3,53464.7,0,160394.09,26184.71,,,
ORD0534,9/13/2025,Customer_058,Bookshelf,Furniture,East,2,6251.64,0.1,11252.96,3302.42,,,
ORD0535,3/2/2025,Customer_029,Headphones,Electronics,East,5,3560.86,0.15,15133.64,3084.39,,,
ORD0536,2/17/2025,Customer_083,Headphones,Electronics,East,3,3246.9,0.1,8766.64,1790.43,,,
ORD0537,11/11/2025,Customer_005,Keyboard,Accessories,East,3,2130.44,0.15,5432.62,1165.1,,,
ORD0538,6/15/2025,Customer_025,Desk,Furniture,South,4,12866.51,0.05,48892.73,11136.13,,,
ORD0539,10/4/2025,Customer_044,Smartphone,Electronics,North,3,27289.49,0.1,73681.61,9701.04,,,
ORD0540,12/5/2025,Customer_065,Backpack,Accessories,West,1,1970.73,0.1,1773.66,542.81,,,
ORD0541,8/30/2025,Customer_047,Backpack,Accessories,North,4,1693.5,0.05,6435.3,2004.8,,,
ORD0542,7/26/2025,Customer_012,Smartphone,Electronics,West,4,25339.81,0.1,91223.32,26063.7,,,
ORD0543,4/4/2025,Customer_013,Bookshelf,Furniture,North,4,6546.72,0.2,20949.49,4657.09,,,
ORD0544,3/16/2025,Customer_072,Smartphone,Electronics,West,5,28798.43,0.15,122393.35,37242.88,,,
ORD0545,7/28/2025,Customer_084,Keyboard,Accessories,West,3,1993.97,0,5981.9,1407.74,,,
ORD0546,6/4/2025,Customer_053,Backpack,Accessories,East,3,1930.68,0.05,5502.43,785.64,,,
ORD0547,8/27/2025,Customer_095,Keyboard,Accessories,East,1,1993.21,0.2,1594.57,224.08,,,
ORD0548,4/29/2025,Customer_012,Mouse,Accessories,North,5,1160.47,0,5802.33,1778.98,,,
ORD0549,3/12/2025,Customer_058,Laptop,Electronics,South,2,50436.14,0.15,85741.44,20824.92,,,
ORD0550,3/25/2025,Customer_003,Office Chair,Furniture,North,2,7821.66,0.05,14861.16,4257.75,,,
ORD0551,4/3/2025,Customer_094,Mouse,Accessories,West,4,1271.59,0.05,4832.04,1230.96,,,
ORD0552,4/11/2025,Customer_026,Printer,Electronics,South,4,14487.18,0.05,55051.3,16927.56,,,
ORD0553,10/5/2025,Customer_002,Office Chair,Furniture,East,2,9119.92,0.05,17327.85,5008.01,,,
ORD0554,9/23/2025,Customer_040,Backpack,Accessories,West,3,1909.37,0.1,5155.3,1508.29,,,
ORD0555,3/6/2025,Customer_095,Keyboard,Accessories,East,3,2056.67,0,6170,894.15,,,
ORD0556,10/5/2025,Customer_013,Printer,Electronics,North,1,13389.37,0.1,12050.44,2979.33,,,
ORD0557,11/15/2025,Customer_039,Smartphone,Electronics,North,3,28919.53,0.2,69406.87,19444.39,,,
ORD0558,11/29/2025,Customer_080,Laptop,Electronics,North,1,49674.05,0.15,42222.95,9096.85,,,
ORD0559,10/22/2025,Customer_068,Bookshelf,Furniture,East,3,6002.12,0.1,16205.71,2593.83,,,
ORD0560,3/18/2025,Customer_060,Mouse,Accessories,South,5,1276.29,0.15,5424.21,1182.32,,,
ORD0561,7/6/2025,Customer_063,Bookshelf,Furniture,South,4,7062.02,0.2,22598.46,3879.69,,,
ORD0562,9/3/2025,Customer_098,Keyboard,Accessories,West,4,2355.87,0,9423.5,2090.57,,,
ORD0563,1/6/2025,Customer_078,Bookshelf,Furniture,West,5,6576.4,0.1,29593.78,7273.15,,,
ORD0564,10/14/2025,Customer_093,Headphones,Electronics,East,2,3210.91,0.05,6100.73,1272.88,,,
ORD0565,9/7/2025,Customer_084,Desk,Furniture,East,4,11329.21,0.1,40785.16,11271.32,,,
ORD0566,10/3/2025,Customer_077,Bookshelf,Furniture,North,4,6981.87,0,27927.48,4509.76,,,
ORD0567,2/27/2025,Customer_072,Bookshelf,Furniture,South,4,6306.59,0.05,23965.02,7219.34,,,
ORD0568,6/5/2025,Customer_089,Backpack,Accessories,North,3,1947.04,0.05,5549.05,1256.23,,,
ORD0569,1/13/2025,Customer_096,Backpack,Accessories,South,2,1804.65,0.1,3248.37,582.05,,,
ORD0570,12/3/2025,Customer_040,Smartphone,Electronics,East,5,29472.2,0.1,132624.91,41234.35,,,
ORD0571,6/29/2025,Customer_030,Office Chair,Furniture,North,1,8965.04,0.05,8516.79,2515.18,,,
ORD0572,11/27/2025,Customer_098,Mouse,Accessories,West,4,1319.14,0.15,4485.06,721.19,,,
ORD0573,3/13/2025,Customer_027,Mouse,Accessories,South,4,1106.78,0.1,3984.42,790.25,,,
ORD0574,6/20/2025,Customer_095,Laptop,Electronics,North,3,53813.03,0.15,137223.22,23306.83,,,
ORD0575,12/8/2025,Customer_050,Laptop,Electronics,South,2,55723.6,0.1,100302.47,13457.69,,,
ORD0576,8/15/2025,Customer_011,Desk,Furniture,West,5,12059.37,0.15,51252.3,8454.13,,,
ORD0577,6/5/2025,Customer_017,Laptop,Electronics,South,5,56846.55,0.2,227386.19,30323.99,,,
ORD0578,3/9/2025,Customer_086,Headphones,Electronics,South,4,3813.01,0.15,12964.24,1854.26,,,
ORD0579,4/15/2025,Customer_100,Laptop,Electronics,East,3,54511.81,0.05,155358.66,28644.6,,,
ORD0580,10/11/2025,Customer_001,Headphones,Electronics,South,2,3249.58,0.05,6174.2,1589.04,,,
ORD0581,5/17/2025,Customer_016,Smartphone,Electronics,West,1,26240.11,0.15,22304.09,5475.61,,,
ORD0582,4/28/2025,Customer_073,Keyboard,Accessories,South,5,2200.67,0.05,10453.17,2829.34,,,
ORD0583,10/10/2025,Customer_080,Office Chair,Furniture,North,2,8150.25,0,16300.51,4841.91,,,
ORD0584,12/17/2025,Customer_050,Headphones,Electronics,West,4,3324.62,0.15,11303.71,1995.96,,,
ORD0585,3/30/2025,Customer_066,Backpack,Accessories,South,4,1868.78,0.05,7101.36,1886.64,,,
ORD0586,10/21/2025,Customer_015,Headphones,Electronics,South,2,3754.19,0.1,6757.55,1050.81,,,
ORD0587,3/11/2025,Customer_047,Printer,Electronics,East,4,14370.27,0.1,51732.96,10516.22,,,
ORD0588,5/31/2025,Customer_064,Office Chair,Furniture,East,3,9045.67,0.15,23066.45,4767.35,,,
ORD0589,7/22/2025,Customer_061,Keyboard,Accessories,West,2,2394.77,0.1,4310.59,1308.06,,,
ORD0590,8/25/2025,Customer_093,Desk,Furniture,North,2,11913.56,0.1,21444.4,6353.08,,,
ORD0591,1/30/2025,Customer_011,Mouse,Accessories,West,3,1257.33,0.1,3394.79,1064.3,,,
ORD0592,8/8/2025,Customer_094,Backpack,Accessories,North,2,1889.34,0.1,3400.81,706.51,,,
ORD0593,2/21/2025,Customer_089,Backpack,Accessories,West,2,1745.11,0.05,3315.7,1027.64,,,
ORD0594,7/1/2025,Customer_042,Laptop,Electronics,North,5,52281.44,0.1,235266.48,48105.8,,,
ORD0595,1/17/2025,Customer_090,Laptop,Electronics,North,3,53488.16,0.05,152441.25,24216.37,,,
ORD0596,1/14/2025,Customer_072,Laptop,Electronics,North,1,59541.82,0.05,56564.73,11701.11,,,
ORD0597,6/12/2025,Customer_060,Bookshelf,Furniture,South,5,6446.86,0.05,30622.59,7941.75,,,
ORD0598,1/5/2025,Customer_090,Desk,Furniture,West,2,12075.77,0.1,21736.39,6813.67,,,
ORD0599,1/14/2025,Customer_078,Bookshelf,Furniture,North,3,7112.5,0.1,19203.74,3985.97,,,
ORD0600,12/3/2025,Customer_035,Backpack,Accessories,East,4,1840.61,0,7362.43,974.08,,,
ORD0601,11/13/2025,Customer_017,Office Chair,Furniture,East,4,9248.31,0.1,33293.92,10342.52,,,
ORD0602,5/8/2025,Customer_014,Smartphone,Electronics,North,1,29400.16,0.05,27930.15,5967.77,,,
ORD0603,12/12/2025,Customer_028,Office Chair,Furniture,West,3,9192.32,0,27576.97,7962.66,,,
ORD0604,7/20/2025,Customer_045,Smartphone,Electronics,South,3,28013.59,0.05,79838.74,13868.21,,,
ORD0605,10/13/2025,Customer_074,Keyboard,Accessories,South,4,2259.58,0.15,7682.58,1490.7,,,
ORD0606,6/20/2025,Customer_045,Smartphone,Electronics,East,2,27599.36,0.1,49678.86,8629.25,,,
ORD0607,1/6/2025,Customer_032,Desk,Furniture,South,2,11058.27,0.05,21010.72,3495.65,,,
ORD0608,4/22/2025,Customer_063,Smartphone,Electronics,East,2,26927.42,0.1,48469.36,9955.2,,,
ORD0609,12/3/2025,Customer_041,Printer,Electronics,East,3,14550.75,0.1,39287.02,10023.33,,,
ORD0610,9/24/2025,Customer_077,Desk,Furniture,East,3,11760.51,0.15,29989.3,4898.46,,,
ORD0611,1/18/2025,Customer_073,Printer,Electronics,East,3,13135.17,0.2,31524.41,7189.77,,,
ORD0612,8/3/2025,Customer_030,Printer,Electronics,North,3,13775.58,0.15,35127.72,7749.91,,,
ORD0613,11/10/2025,unknown,Smartphone,Electronics,East,5,27676.61,0.1,124544.76,19996.63,,,
ORD0614,4/9/2025,Customer_075,Mouse,Accessories,East,1,1224.59,0.1,1102.13,316.75,,,
ORD0615,3/5/2025,Customer_002,Desk,Furniture,West,5,11531.05,0.15,49006.94,13089.6,,,
ORD0616,8/31/2025,Customer_018,Mouse,Accessories,East,2,1131.29,0.15,1923.19,453.87,,,
ORD0617,8/27/2025,Customer_048,Desk,Furniture,South,3,10827.13,0.1,29233.24,4751.15,,,
ORD0618,3/13/2025,Customer_007,Office Chair,Furniture,East,2,8560.13,0,17120.25,3540.22,,,
ORD0619,9/10/2025,Customer_081,Backpack,Accessories,West,4,1919.65,0.05,7294.67,1158.91,,,
ORD0620,4/28/2025,Customer_093,Office Chair,Furniture,East,5,7802.86,0,39014.29,10976.67,,,
ORD0621,10/12/2025,Customer_067,Desk,Furniture,East,2,12889.52,0.1,23201.14,3902.03,,,
ORD0622,1/27/2025,Customer_055,Office Chair,Furniture,West,4,8622.39,0,34489.57,5480.86,,,
ORD0623,9/29/2025,Customer_018,Office Chair,Furniture,North,1,8263.83,0.05,7850.64,1870.88,,,
ORD0624,11/14/2025,Customer_093,Bookshelf,Furniture,West,4,6288.79,0.1,22639.65,3609.43,,,
ORD0625,2/7/2025,Customer_070,Bookshelf,Furniture,West,4,6236.47,0.15,21204.01,5809.93,,,
ORD0626,12/9/2025,Customer_075,Mouse,Accessories,North,4,1277.84,0.1,4600.24,1106.82,,,
ORD0627,5/17/2025,Customer_095,Bookshelf,Furniture,East,2,7136.68,0,14273.37,4481.78,,,
ORD0628,12/7/2025,Customer_061,Office Chair,Furniture,East,3,8248.07,0,24744.21,4148.73,,,
ORD0629,7/13/2025,Customer_060,Headphones,Electronics,West,5,3454.05,0.1,15543.24,3586.01,,,
ORD0630,12/7/2025,Customer_004,Laptop,Electronics,East,5,52568.32,0.05,249699.51,73452.89,,,
ORD0631,11/17/2025,Customer_047,Printer,Electronics,West,2,13918.66,0.05,26445.45,5859.08,,,
ORD0632,1/19/2025,Customer_026,Desk,Furniture,East,2,12245.93,0.1,22042.67,4798.08,,,
ORD0633,10/10/2025,Customer_054,Keyboard,Accessories,South,2,2352.63,0.1,4234.73,1080.43,,,
ORD0634,10/8/2025,Customer_096,Laptop,Electronics,North,2,54219.69,0.1,97595.43,25844.78,,,
ORD0635,2/11/2025,Customer_047,Printer,Electronics,North,4,13506.69,0.15,45922.76,8623,,,
ORD0636,2/10/2025,Customer_080,Bookshelf,Furniture,South,5,6954.28,0.1,31294.26,9732.54,,,
ORD0637,7/20/2025,Customer_010,Printer,Electronics,West,1,13529.52,0.15,11500.09,2609.75,,,
ORD0638,5/4/2025,Customer_036,Mouse,Accessories,West,2,1195.85,0.15,2032.95,334.44,,,
ORD0639,1/15/2025,Customer_012,Bookshelf,Furniture,North,3,6897.18,0.1,18622.4,4477.26,,,
ORD0640,12/23/2025,Customer_018,Office Chair,Furniture,West,5,8266.68,0,41333.41,8707.33,,,
ORD0641,1/22/2025,Customer_078,Smartphone,Electronics,East,2,26002.38,0.05,49404.51,8747.38,,,
ORD0642,10/21/2025,Customer_067,Office Chair,Furniture,East,1,9073.8,0.05,8620.11,1699.05,,,
ORD0643,7/25/2025,Customer_070,Desk,Furniture,West,4,11106.66,0.05,42205.3,9771.65,,,
ORD0644,1/15/2025,Customer_044,Laptop,Electronics,North,5,50901.06,0.15,216329.52,63762.21,,,
ORD0645,4/14/2025,Customer_078,Mouse,Accessories,East,4,1104.82,0.1,3977.37,952.96,,,
ORD0646,7/9/2025,Customer_087,Laptop,Electronics,West,5,53422.56,0.1,240401.51,64692.94,,,
ORD0647,11/22/2025,Customer_025,Keyboard,Accessories,East,5,2228.93,0.2,8915.71,1935.67,,,
ORD0648,9/4/2025,Customer_001,Bookshelf,Furniture,West,2,6355.34,0.1,11439.62,3110.89,,,
ORD0649,2/23/2025,Customer_090,Backpack,Accessories,West,3,1971.65,0.15,5027.7,1201.9,,,
ORD0650,4/21/2025,Customer_001,Headphones,Electronics,North,4,3718.73,0.1,13387.43,3408.6,,,
ORD0651,6/10/2025,Customer_003,Smartphone,Electronics,West,5,28516.89,0.15,121196.77,21945.01,,,
ORD0652,3/14/2025,Customer_039,Headphones,Electronics,West,5,3635.4,0.1,16359.28,2942.67,,,
ORD0653,7/7/2025,Customer_057,Headphones,Electronics,South,3,3583.42,0.1,9675.24,2734.92,,,
ORD0654,7/19/2025,Customer_042,Office Chair,Furniture,South,5,8045.32,0.1,36203.94,9948.6,,,
ORD0655,7/30/2025,Customer_039,Headphones,Electronics,East,2,3344.49,0.05,6354.53,1052.93,,,
ORD0656,10/2/2025,Customer_064,Backpack,Accessories,South,3,1915.22,0.1,5171.11,1611.75,,,
ORD0657,2/21/2025,Customer_047,Office Chair,Furniture,West,1,9176.49,0.1,8258.84,1305.02,,,
ORD0658,12/24/2025,Customer_012,Backpack,Accessories,East,3,1978.76,0.15,5045.85,907.82,,,
ORD0659,9/26/2025,Customer_089,Headphones,Electronics,North,5,3662.67,0.1,16482.02,2228.01,,,
ORD0660,1/7/2025,Customer_011,Bookshelf,Furniture,West,1,6666.56,0.2,5333.24,713.97,,,
ORD0661,11/9/2025,Customer_026,Bookshelf,Furniture,North,1,6006.58,0.05,5706.25,1158.89,,,
ORD0662,10/13/2025,Customer_092,Bookshelf,Furniture,North,5,6507.71,0.05,30911.63,8890.66,,,
ORD0663,12/24/2025,Customer_047,Headphones,Electronics,North,4,3230.6,0.05,12276.29,1759.75,,,
ORD0664,1/7/2025,Customer_022,Bookshelf,Furniture,North,4,6442,0.05,24479.59,5801.86,,,
ORD0665,11/2/2025,Customer_091,Smartphone,Electronics,West,1,27873.53,0,27873.53,5564.63,,,
ORD0666,5/12/2025,Customer_043,Laptop,Electronics,South,1,56931.83,0,56931.83,17784.52,,,
ORD0667,10/18/2025,Customer_008,Printer,Electronics,North,4,14266.64,0.1,51359.92,7478.9,,,
ORD0668,2/1/2025,Customer_078,Keyboard,Accessories,North,3,2213.19,0.05,6307.58,1162.62,,,
ORD0669,7/6/2025,Customer_031,Smartphone,Electronics,West,4,26003.43,0.05,98813.03,28627.21,,,
ORD0670,5/12/2025,Customer_030,Desk,Furniture,South,1,11565.9,0.1,10409.31,2352.68,,,
ORD0671,3/31/2025,Customer_053,Bookshelf,Furniture,East,3,7040.52,0.1,19009.42,4715.12,,,
ORD0672,8/25/2025,Customer_006,Backpack,Accessories,South,5,1935.05,0,9675.24,1217.26,,,
ORD0673,9/6/2025,Customer_042,Keyboard,Accessories,North,3,2235.48,0.1,6035.81,801.63,,,
ORD0674,9/3/2025,Customer_021,Printer,Electronics,West,5,14330.21,0.1,64485.94,16226.63,,,
ORD0675,6/29/2025,Customer_044,Backpack,Accessories,South,5,1667.58,0.05,7921.03,1837.91,,,
ORD0676,7/5/2025,Customer_033,Smartphone,Electronics,West,3,27772.26,0,83316.77,14128.38,,,
ORD0677,4/3/2025,Customer_088,Printer,Electronics,South,3,14246.4,0.15,36328.32,9059.54,,,
ORD0678,3/26/2025,Customer_055,Smartphone,Electronics,East,4,27810.25,0.15,94554.85,21834.86,,,
ORD0679,5/30/2025,Customer_032,Backpack,Accessories,North,4,1625.16,0.05,6175.6,1385.39,,,
ORD0680,10/22/2025,Customer_015,Backpack,Accessories,East,5,1808.42,0.1,8137.91,2235.04,,,
ORD0681,4/21/2025,Customer_038,Headphones,Electronics,North,3,3320.91,0.1,8966.47,1796.86,,,
ORD0682,6/28/2025,Customer_085,Headphones,Electronics,East,3,3737.4,0.05,10651.6,3098.92,,,
ORD0683,11/23/2025,Customer_015,Keyboard,Accessories,East,5,2068.81,0.2,8275.24,2220.9,,,
ORD0684,1/1/2025,Customer_010,Bookshelf,Furniture,East,2,6553.65,0,13107.3,2501.99,,,
ORD0685,6/3/2025,Customer_078,Keyboard,Accessories,North,1,2054.75,0,2054.75,605.35,,,
ORD0686,1/25/2025,Customer_018,Office Chair,Furniture,South,1,8824.23,0,8824.23,1537.56,,,
ORD0687,6/4/2025,Customer_032,Smartphone,Electronics,East,3,28954.43,0,86863.3,16646.14,,,
ORD0688,11/19/2025,Customer_026,Mouse,Accessories,West,4,1085.33,0.1,3907.2,477.82,,,
ORD0689,12/4/2025,Customer_066,Bookshelf,Furniture,South,5,5976.06,0.05,28386.26,8067.2,,,
ORD0690,4/24/2025,Customer_055,Backpack,Accessories,East,5,1952.08,0.05,9272.36,2832.27,,,
ORD0691,2/14/2025,Customer_044,Headphones,Electronics,West,3,3631.11,0.05,10348.65,1321.28,,,
ORD0692,10/2/2025,Customer_082,Mouse,Accessories,West,1,1314.77,0.05,1249.03,354.5,,,
ORD0693,6/29/2025,Customer_049,Backpack,Accessories,North,4,1828.21,0.05,6947.2,1066.24,,,
ORD0694,11/29/2025,Customer_087,Printer,Electronics,West,3,13764.29,0,41292.88,8683.16,,,
ORD0695,8/24/2025,Customer_055,Bookshelf,Furniture,East,4,6364.8,0.1,22913.28,6722.71,,,
ORD0696,5/14/2025,Customer_023,Bookshelf,Furniture,East,5,6015.84,0.05,28575.25,6806.14,,,
ORD0697,5/26/2025,Customer_087,Backpack,Accessories,East,3,1832.05,0.1,4946.53,654.26,,,
ORD0698,3/29/2025,Customer_047,Laptop,Electronics,West,5,55588.19,0.05,264043.9,54377.89,,,
ORD0699,12/13/2025,Customer_009,Headphones,Electronics,North,2,3180.32,0.05,6042.61,1088.47,,,
ORD0700,12/9/2025,Customer_020,Mouse,Accessories,North,5,1226.43,0.1,5518.92,1227.21,,,
ORD0701,2/27/2025,Customer_041,Bookshelf,Furniture,South,5,6752.22,0,33761.11,9569.58,,,
ORD0702,6/17/2025,Customer_003,Mouse,Accessories,East,5,1085.75,0.1,4885.86,992,,,
ORD0703,12/10/2025,Customer_035,Desk,Furniture,South,3,10874.23,0,32622.7,5778.04,,,
ORD0704,12/11/2025,Customer_016,Laptop,Electronics,South,4,54939.73,0.05,208770.98,61725.42,,,
ORD0705,2/11/2025,Customer_019,Headphones,Electronics,North,3,3357.02,0.1,9063.96,2436.86,,,
ORD0706,2/14/2025,Customer_006,Smartphone,Electronics,North,4,27354.5,0.1,98476.21,22925.36,,,
ORD0707,1/30/2025,Customer_018,Printer,Electronics,West,1,12845.81,0,12845.81,3669.2,,,
ORD0708,6/17/2025,Customer_009,Keyboard,Accessories,North,4,2246.13,0.05,8535.29,2069.89,,,
ORD0709,11/4/2025,Customer_069,Mouse,Accessories,East,2,1084.83,0.15,1844.22,533.43,,,
ORD0710,9/17/2025,Customer_042,Desk,Furniture,North,4,12926.19,0.15,43949.06,6890.52,,,
ORD0711,9/13/2025,Customer_009,Printer,Electronics,South,5,15063.31,0.05,71550.71,22191.87,,,
ORD0712,5/21/2025,Customer_012,Desk,Furniture,North,3,11131.5,0.05,31724.78,4700.9,,,
ORD0713,11/8/2025,Customer_060,Printer,Electronics,East,4,14728.02,0.1,53020.86,13651.83,,,
ORD0714,8/11/2025,Customer_089,Backpack,Accessories,East,5,1729.22,0.15,7349.18,1202.49,,,
ORD0715,1/13/2025,Customer_092,Smartphone,Electronics,South,4,25932.02,0.05,98541.66,18295.07,,,
ORD0716,7/11/2025,Customer_069,Backpack,Accessories,East,3,1773.89,0.05,5055.58,965.39,,,
ORD0717,8/4/2025,Customer_068,Bookshelf,Furniture,East,3,6530.43,0,19591.29,2658.49,,,
ORD0718,12/24/2025,Customer_100,Mouse,Accessories,East,4,1283.07,0.15,4362.44,1236.48,,,
ORD0719,3/13/2025,Customer_082,Headphones,Electronics,West,1,3490.32,0,3490.32,1040.8,,,
ORD0720,6/4/2025,Customer_010,Office Chair,Furniture,South,3,8164.19,0.15,20818.69,3086.59,,,
ORD0721,5/6/2025,Customer_025,Office Chair,Furniture,East,1,7815.76,0.15,6643.4,992.09,,,
ORD0722,3/16/2025,Customer_038,Laptop,Electronics,North,3,50819.48,0.1,137212.6,35344.21,,,
ORD0723,11/11/2025,Customer_072,Headphones,Electronics,East,2,3627.86,0,7255.71,1979.91,,,
ORD0724,7/19/2025,Customer_056,Office Chair,Furniture,South,3,9327.16,0.15,23784.25,4767.13,,,
ORD0725,10/10/2025,Customer_001,Office Chair,Furniture,East,3,7937.06,0.15,20239.5,6259.53,,,
ORD0726,6/27/2025,Customer_063,Bookshelf,Furniture,West,4,6916.72,0,27666.87,5109.27,,,
ORD0727,2/17/2025,Customer_096,Desk,Furniture,East,1,11945.28,0.05,11348.02,1831.43,,,
ORD0728,4/5/2025,Customer_017,Office Chair,Furniture,West,3,8790.72,0.15,22416.34,4048.28,,,
ORD0729,12/1/2025,Customer_079,Keyboard,Accessories,South,4,2159.42,0,8637.69,1232.8,,,
ORD0730,12/27/2025,Customer_098,Smartphone,Electronics,West,4,29093.05,0.05,110553.59,21455.61,,,
ORD0731,1/1/2025,Customer_034,Keyboard,Accessories,South,5,1984.71,0,9923.57,2095.35,,,
ORD0732,7/11/2025,Customer_025,Mouse,Accessories,South,5,1185.76,0.1,5335.92,768.46,,,
ORD0733,2/25/2025,Customer_094,Keyboard,Accessories,North,3,2012.28,0.05,5735,1074.57,,,
ORD0734,11/2/2025,Customer_043,Office Chair,Furniture,North,5,9039.96,0.05,42939.81,6054.03,,,
ORD0735,3/22/2025,Customer_089,Printer,Electronics,North,2,14450.24,0.15,24565.4,4193.99,,,
ORD0736,7/20/2025,Customer_069,Desk,Furniture,South,4,11703.4,0,46813.58,9636.47,,,
ORD0737,10/5/2025,Customer_034,Mouse,Accessories,East,2,1299.6,0,2599.2,393.06,,,
ORD0738,4/7/2025,Customer_001,Bookshelf,Furniture,West,3,6791.24,0,20373.71,2734.93,,,
ORD0739,6/10/2025,Customer_028,Office Chair,Furniture,South,4,7774.11,0.05,29541.6,5057.35,,,
ORD0740,12/28/2025,Customer_088,Mouse,Accessories,West,4,1105.93,0.15,3760.15,1028.3,,,
ORD0741,6/20/2025,Customer_039,Laptop,Electronics,North,5,54474.23,0,272371.14,46897.33,,,
ORD0742,9/7/2025,Customer_098,Printer,Electronics,South,1,15024.9,0.15,12771.16,4061.46,,,
ORD0743,3/11/2025,unknown,Office Chair,Furniture,South,3,8195.23,0.15,20897.84,4336.6,,,
ORD0744,11/30/2025,Customer_009,Laptop,Electronics,East,4,58932.84,0.2,188585.08,56674.84,,,
ORD0745,11/24/2025,Customer_065,Printer,Electronics,South,3,12651.17,0,37953.51,5282.1,,,
ORD0746,11/15/2025,Customer_057,Laptop,Electronics,East,1,50250.05,0.05,47737.55,13489.45,,,
ORD0747,2/11/2025,Customer_098,Headphones,Electronics,North,5,3783.71,0.15,16080.76,3560.42,,,
ORD0748,4/20/2025,Customer_056,Smartphone,Electronics,unknown,2,26994.25,0.05,51289.07,14727.28,,,
ORD0749,11/4/2025,Customer_085,Headphones,Electronics,North,3,3164.53,0.05,9018.91,1513.58,,,
ORD0750,1/16/2025,Customer_061,Bookshelf,Furniture,South,5,6469.48,0,32347.42,5577.47,,,
ORD0751,6/20/2025,Customer_017,Keyboard,Accessories,North,2,2318.55,0.1,4173.4,555.23,,,
ORD0752,7/25/2025,Customer_078,Backpack,Accessories,West,4,1801.34,0.1,6484.81,935.87,,,
ORD0753,5/20/2025,Customer_070,Backpack,Accessories,South,3,1689.94,0.1,4562.83,1052.01,,,
ORD0754,7/30/2025,Customer_018,Mouse,Accessories,South,4,1108.37,0.1,3990.14,956.44,,,
ORD0755,4/7/2025,Customer_079,Laptop,Electronics,West,2,52370.1,0.05,99503.2,12545.05,,,
ORD0756,4/7/2025,Customer_080,Backpack,Accessories,East,3,1670.83,0.15,4260.62,712.79,,,
ORD0757,2/3/2025,Customer_097,Bookshelf,Furniture,North,5,6665.97,0.05,31663.36,8916.3,,,
ORD0758,4/15/2025,Customer_001,Mouse,Accessories,North,3,1247.17,0.15,3180.3,429.93,,,
ORD0759,5/6/2025,Customer_060,Office Chair,Furniture,North,2,8663.99,0,17327.99,2722.63,,,
ORD0760,7/23/2025,Customer_056,Laptop,Electronics,West,2,56735.42,0.2,90776.67,18801.75,,,
ORD0761,5/10/2025,Customer_036,Mouse,Accessories,South,3,1126.36,0.1,3041.17,686.51,,,
ORD0762,7/22/2025,Customer_074,Backpack,Accessories,North,5,1866.19,0.05,8864.42,2791.67,,,
ORD0763,4/30/2025,Customer_097,Desk,Furniture,unknown,3,11285.16,0,33855.48,7140.19,,,
